id,Unnamed: 0,product,brand,meta_brand,image,category_1,category_2,category_3,category_4
25528,634,Bebelac 4 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 400 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/A06760006891_A06760006891_20230522161252250_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
775312,635,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Vanilla 620 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A7753120002167_20231004135958995_base.jpg,"Kebutuhan Ibu, Bayi, & Anak",Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
775311,636,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 620 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A7753110002167_20231004140007515_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
766528,637,Bebelac Gold Soya 3 Susu Bubuk Pertumbuhan Anak Vanila 700 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A7665280001398_20231004141900259_base.jpg,"Kebutuhan Ibu, Bayi, & Anak",Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
178969,638,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 1 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/A06760303718_A06760303718_20230522161252276_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
25309,639,Bebelac 4 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 800 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/A06730006513_A06730006513_20230522161252252_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
661446,640,Bebelac 4 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 1 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/A6614460001398_A6614460001398_20230522161252280_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
25801,641,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 800 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A06760007296_20230522163218106_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
178970,642,Bebelac 3 Grogreat+ Susu Bubuk Pertumbuhan Anak Madu 1 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/A06760303719_A06760303719_20230522161252278_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
679962,643,Bebelac Gold 3 Susu Bubuk Pertumbuhan Anak Vanila 700 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A6799620001396_20231004141840849_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
25337,644,Bebelac 4 GroGreat+ Susu Pertumbuhan Bubuk Vanila 800 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/A06730006562_A06730006562_20230522161252256_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
25587,645,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Vanilla 800 g,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A06760006969_20230522163330663_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
766526,646,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 1.8 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A7665260001396_20230721133112291_base.png,"Kebutuhan Ibu, Bayi, & Anak",Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
801997,647,Bebelac 4 GroGreat+ Susu Pertumbuhan Bubuk Vanila 1.8 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A8019970002167_20231024140719875_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
801998,648,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 3 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A8019980002167_20231024140839754_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
801999,649,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 3 kg	,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A8019990002167_20231024140953224_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
802001,650,Bebelac 4 GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 3 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A8020010002167_20231024141251526_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
802000,651,Bebelac 4 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 3 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A8020000002167_20231024141102149_base.jpg,Kebutuhan Ibu & Anak,Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
766530,652,Bebelac 4 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 1.8 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A7665300001398_20240416144803795_base.jpg,"Kebutuhan Ibu, Bayi, & Anak",Susu Formula Bayi & Anak,Susu Anak Usia 3-5 Tahun,
766529,653,Bebelac 3 GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 1.8 kg,Bebelac,"alfacart, bebelac, bebelac gold, bebelac 1, bebelac 4, harga susu bebelac, bebelac 3, bebelac 2",https://c.alfagift.id/product/1/1_A7665290001396_20240423132726843_base.jpg,"Kebutuhan Ibu, Bayi, & Anak",Susu Formula Bayi & Anak,Susu Anak Usia 1-3 Tahun,
